id,givenName,familyName,unaccentedFamilyName,birthYear,deathYear,congresses,congressNumber,position,state,parties,congressYear,age,fullName
J000017,James,Jackson,jackson,1757.0,1806.0,"[{""position"":""Representative"",""congressNumber"":1,""stateName"":""GA"",""parties"":[""Anti-Administration""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":3,""stateName"":""GA"",""parties"":[""Anti-Administration""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""GA"",""parties"":[""Anti-Administration""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""GA"",""parties"":[""Democratic Republican""]}]",7,Senator,GA,Democratic Republican,1801,44.0,James jackson
J000017,James,Jackson,jackson,1757.0,1806.0,"[{""position"":""Representative"",""congressNumber"":1,""stateName"":""GA"",""parties"":[""Anti-Administration""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":3,""stateName"":""GA"",""parties"":[""Anti-Administration""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""GA"",""parties"":[""Anti-Administration""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""GA"",""parties"":[""Democratic Republican""]}]",8,Senator,GA,Democratic Republican,1803,46.0,James jackson
J000017,James,Jackson,jackson,1757.0,1806.0,"[{""position"":""Representative"",""congressNumber"":1,""stateName"":""GA"",""parties"":[""Anti-Administration""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":3,""stateName"":""GA"",""parties"":[""Anti-Administration""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""GA"",""parties"":[""Anti-Administration""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""GA"",""parties"":[""Democratic Republican""]}]",9,Senator,GA,Democratic Republican,1805,48.0,James jackson
J000137,Henry,Johnson,johnson,1783.0,1864.0,"[{""position"":""Senator"",""congressNumber"":15,""stateName"":""LA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""LA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""LA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""LA"",""parties"":[""Adams-Clay Republican""]},{""position"":""Representative"",""congressNumber"":23,""stateName"":""LA"",""parties"":[""Anti-Jacksonian""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":24,""stateName"":""LA"",""parties"":[""Anti-Jacksonian""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":25,""stateName"":""LA"",""parties"":[""Whig""],""electionDate"":""1836-07-04"",""electionCirca"":true},{""position"":""Senator"",""congressNumber"":28,""stateName"":""LA"",""parties"":[""Whig""]},{""position"":""Senator"",""congressNumber"":29,""stateName"":""LA"",""parties"":[""Whig""]},{""position"":""Senator"",""congressNumber"":30,""stateName"":""LA"",""parties"":[""Whig""]}]",15,Senator,LA,Democratic Republican,1817,34.0,Henry johnson
J000137,Henry,Johnson,johnson,1783.0,1864.0,"[{""position"":""Senator"",""congressNumber"":15,""stateName"":""LA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""LA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""LA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""LA"",""parties"":[""Adams-Clay Republican""]},{""position"":""Representative"",""congressNumber"":23,""stateName"":""LA"",""parties"":[""Anti-Jacksonian""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":24,""stateName"":""LA"",""parties"":[""Anti-Jacksonian""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":25,""stateName"":""LA"",""parties"":[""Whig""],""electionDate"":""1836-07-04"",""electionCirca"":true},{""position"":""Senator"",""congressNumber"":28,""stateName"":""LA"",""parties"":[""Whig""]},{""position"":""Senator"",""congressNumber"":29,""stateName"":""LA"",""parties"":[""Whig""]},{""position"":""Senator"",""congressNumber"":30,""stateName"":""LA"",""parties"":[""Whig""]}]",16,Senator,LA,Democratic Republican,1819,36.0,Henry johnson
J000170,Richard,Johnson,johnson,1780.0,1850.0,"[{""position"":""Representative"",""congressNumber"":10,""stateName"":""KY"",""parties"":[""Democratic Republican""],""electionDate"":""1806-08-04"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":11,""stateName"":""KY"",""parties"":[""Democratic Republican""],""electionDate"":""1808-08-01"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":12,""stateName"":""KY"",""parties"":[""Democratic Republican""],""electionDate"":""1810-08-06"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":13,""stateName"":""KY"",""parties"":[""Democratic Republican""],""electionDate"":""1812-08-03"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":14,""stateName"":""KY"",""parties"":[""Democratic Republican""],""electionDate"":""1814-08-01"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":15,""stateName"":""KY"",""parties"":[""Democratic Republican""],""electionDate"":""1816-08-05"",""electionCirca"":false},{""position"":""Senator"",""congressNumber"":16,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""KY"",""parties"":[""Jackson Republican""]},{""position"":""Senator"",""congressNumber"":19,""stateName"":""KY"",""parties"":[""Jacksonian""]},{""position"":""Senator"",""congressNumber"":20,""stateName"":""KY"",""parties"":[""Jacksonian""]},{""position"":""Representative"",""congressNumber"":21,""stateName"":""KY"",""parties"":[""Jacksonian""],""electionDate"":""1829-08-03"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":22,""stateName"":""KY"",""parties"":[""Jacksonian""],""electionDate"":""1831-08-01"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":23,""stateName"":""KY"",""parties"":[""Jacksonian""],""electionDate"":""1833-08-05"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":24,""stateName"":""KY"",""parties"":[""Jacksonian""],""electionDate"":""1835-08-05"",""electionCirca"":false}]",16,Senator,KY,Democratic Republican,1819,39.0,Richard johnson
J000182,William,Johnson,johnson,1727.0,1819.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""CT""},{""position"":""Senator"",""congressNumber"":1,""stateName"":""CT"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":2,""stateName"":""CT"",""parties"":[""Pro-Administration""]}]",1,Senator,CT,Pro-Administration,1789,62.0,William johnson
J000182,William,Johnson,johnson,1727.0,1819.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""CT""},{""position"":""Senator"",""congressNumber"":1,""stateName"":""CT"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":2,""stateName"":""CT"",""parties"":[""Pro-Administration""]}]",2,Senator,CT,Pro-Administration,1791,64.0,William johnson
J000198,Samuel,Johnston,johnston,1733.0,1816.0,"[{""position"":""Delegate"",""congressNumber"":2,""stateName"":""NC""},{""position"":""Delegate"",""congressNumber"":1,""stateName"":""NC""},{""position"":""Senator"",""congressNumber"":1,""stateName"":""NC"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":2,""stateName"":""NC"",""parties"":[""Pro-Administration""]}]",1,Senator,NC,Pro-Administration,1789,56.0,Samuel johnston
J000198,Samuel,Johnston,johnston,1733.0,1816.0,"[{""position"":""Delegate"",""congressNumber"":2,""stateName"":""NC""},{""position"":""Delegate"",""congressNumber"":1,""stateName"":""NC""},{""position"":""Senator"",""congressNumber"":1,""stateName"":""NC"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":2,""stateName"":""NC"",""parties"":[""Pro-Administration""]}]",2,Senator,NC,Pro-Administration,1791,58.0,Samuel johnston
J000220,George,Jones,jones,1766.0,1838.0,"[{""position"":""Senator"",""congressNumber"":10,""stateName"":""GA"",""parties"":[""Democratic Republican""]}]",10,Senator,GA,Democratic Republican,1807,41.0,George jones
K000141,Joseph,Kerr,kerr,1765.0,1837.0,"[{""position"":""Senator"",""congressNumber"":13,""stateName"":""OH"",""parties"":[""Democratic Republican""]}]",13,Senator,OH,Democratic Republican,1813,48.0,Joseph kerr
K000212,Rufus,King,king,1755.0,1827.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""MA""},{""position"":""Senator"",""congressNumber"":1,""stateName"":""NY"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":2,""stateName"":""NY"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":3,""stateName"":""NY"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""NY"",""parties"":[""Adams-Clay Federalist""]}]",1,Senator,NY,Pro-Administration,1789,34.0,Rufus king
K000212,Rufus,King,king,1755.0,1827.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""MA""},{""position"":""Senator"",""congressNumber"":1,""stateName"":""NY"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":2,""stateName"":""NY"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":3,""stateName"":""NY"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""NY"",""parties"":[""Adams-Clay Federalist""]}]",2,Senator,NY,Pro-Administration,1791,36.0,Rufus king
K000212,Rufus,King,king,1755.0,1827.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""MA""},{""position"":""Senator"",""congressNumber"":1,""stateName"":""NY"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":2,""stateName"":""NY"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":3,""stateName"":""NY"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""NY"",""parties"":[""Adams-Clay Federalist""]}]",3,Senator,NY,Pro-Administration,1793,38.0,Rufus king
K000212,Rufus,King,king,1755.0,1827.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""MA""},{""position"":""Senator"",""congressNumber"":1,""stateName"":""NY"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":2,""stateName"":""NY"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":3,""stateName"":""NY"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""NY"",""parties"":[""Adams-Clay Federalist""]}]",4,Senator,NY,Federalist,1795,40.0,Rufus king
K000212,Rufus,King,king,1755.0,1827.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""MA""},{""position"":""Senator"",""congressNumber"":1,""stateName"":""NY"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":2,""stateName"":""NY"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":3,""stateName"":""NY"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""NY"",""parties"":[""Adams-Clay Federalist""]}]",13,Senator,NY,Federalist,1813,58.0,Rufus king
K000212,Rufus,King,king,1755.0,1827.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""MA""},{""position"":""Senator"",""congressNumber"":1,""stateName"":""NY"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":2,""stateName"":""NY"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":3,""stateName"":""NY"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""NY"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""NY"",""parties"":[""Adams-Clay Federalist""]}]",14,Senator,NY,Federalist,1815,60.0,Rufus king
