NAME,VOTES,COMMITTEE,CMTE_TYPE,MONTH,DAY,YEAR,CONGRESS,PAGE,first
tracy,12,Cmte on reply to PUS's message,,Nov,22,1800,6,17,
wells,5,Cmte on reply to PUS's message,,Nov,22,1800,6,17,
chipman,2,cmte to wait on PUS,,Nov,21,1800,6,17,
foster,6,cmte to wait on PUS,,Nov,21,1800,6,17,Theodore
foster,4,cmte to wait on PUS,,Nov,21,1800,6,17,Dwight
livermore,1,cmte to wait on PUS,,Nov,21,1800,6,17,
marshall,1,cmte to wait on PUS,,Nov,21,1800,6,17,
morris,1,cmte to wait on PUS,,Nov,21,1800,6,17,
tracy,7,cmte to wait on PUS,,Nov,21,1800,6,17,
wells,12,cmte to wait on PUS,,Nov,21,1800,6,17,
anderson,1,Cmte on bill delegate from NW Territory franking privilege,,Dec,3,1800,6,17,
baldwin,1,Cmte on bill delegate from NW Territory franking privilege,,Dec,3,1800,6,17,
bloodworth,1,Cmte on bill delegate from NW Territory franking privilege,,Dec,3,1800,6,17,
chipman,2,Cmte on bill delegate from NW Territory franking privilege,,Dec,3,1800,6,17,
dayton,2,Cmte on bill delegate from NW Territory franking privilege,,Dec,3,1800,6,17,
foster,2,Cmte on bill delegate from NW Territory franking privilege,,Dec,3,1800,6,17,Theodore
franklin,3,Cmte on bill delegate from NW Territory franking privilege,,Dec,3,1800,6,17,
hillhouse,1,Cmte on bill delegate from NW Territory franking privilege,,Dec,3,1800,6,17,
langdon,2,Cmte on bill delegate from NW Territory franking privilege,,Dec,3,1800,6,17,
livermore,2,Cmte on bill delegate from NW Territory franking privilege,,Dec,3,1800,6,17,
marshall,3,Cmte on bill delegate from NW Territory franking privilege,,Dec,3,1800,6,17,
morris,3,Cmte on bill delegate from NW Territory franking privilege,,Dec,3,1800,6,17,
read,5,Cmte on bill delegate from NW Territory franking privilege,,Dec,3,1800,6,17,
schureman,2,Cmte on bill delegate from NW Territory franking privilege,,Dec,3,1800,6,17,
tracy,8,Cmte on bill delegate from NW Territory franking privilege,,Dec,3,1800,6,17,
wells,5,Cmte on bill delegate from NW Territory franking privilege,,Dec,3,1800,6,17,
baldwin,4,Cmte on bill on powers over Washington DC,,Dec,5,1800,6,17,
chipman,10,Cmte on bill on powers over Washington DC,,Dec,5,1800,6,17,
dayton,9,Cmte on bill on powers over Washington DC,,Dec,5,1800,6,17,
foster,2,Cmte on bill on powers over Washington DC,,Dec,5,1800,6,17,Theodore
franklin,1,Cmte on bill on powers over Washington DC,,Dec,5,1800,6,17,
gunn,1,Cmte on bill on powers over Washington DC,,Dec,5,1800,6,17,
hillhouse,2,Cmte on bill on powers over Washington DC,,Dec,5,1800,6,17,
langdon,2,Cmte on bill on powers over Washington DC,,Dec,5,1800,6,17,
livermore,4,Cmte on bill on powers over Washington DC,,Dec,5,1800,6,17,
marshall,1,Cmte on bill on powers over Washington DC,,Dec,5,1800,6,17,
mason,4,Cmte on bill on powers over Washington DC,,Dec,5,1800,6,17,Stevens
morris,9,Cmte on bill on powers over Washington DC,,Dec,5,1800,6,17,
nicholas,4,Cmte on bill on powers over Washington DC,,Dec,5,1800,6,17,
paine,2,Cmte on bill on powers over Washington DC,,Dec,5,1800,6,17,
read,4,Cmte on bill on powers over Washington DC,,Dec,5,1800,6,17,
tracy,1,Cmte on bill on powers over Washington DC,,Dec,5,1800,6,17,
anderson,11,Cmte on Shadrach Inman's petition,,Dec,8,1800,6,17,
baldwin,1,Cmte on Shadrach Inman's petition,,Dec,8,1800,6,17,
bloodworth,2,Cmte on Shadrach Inman's petition,,Dec,8,1800,6,17,
cocke,3,Cmte on Shadrach Inman's petition,,Dec,8,1800,6,17,
dayton,2,Cmte on Shadrach Inman's petition,,Dec,8,1800,6,17,
foster,1,Cmte on Shadrach Inman's petition,,Dec,8,1800,6,17,Theodore
foster,5,Cmte on Shadrach Inman's petition,,Dec,8,1800,6,17,Dwight
franklin,1,Cmte on Shadrach Inman's petition,,Dec,8,1800,6,17,
gunn,3,Cmte on Shadrach Inman's petition,,Dec,8,1800,6,17,
langdon,2,Cmte on Shadrach Inman's petition,,Dec,8,1800,6,17,
livermore,1,Cmte on Shadrach Inman's petition,,Dec,8,1800,6,17,
marshall,1,Cmte on Shadrach Inman's petition,,Dec,8,1800,6,17,
mason,1,Cmte on Shadrach Inman's petition,,Dec,8,1800,6,17,Stevens
nicholas,1,Cmte on Shadrach Inman's petition,,Dec,8,1800,6,17,
paine,3,Cmte on Shadrach Inman's petition,,Dec,8,1800,6,17,
schureman,2,Cmte on Shadrach Inman's petition,,Dec,8,1800,6,17,
tracy,4,Cmte on Shadrach Inman's petition,,Dec,8,1800,6,17,
wells,2,Cmte on Shadrach Inman's petition,,Dec,8,1800,6,17,
dayton,1,cmte on enrolled bills,,Dec,10,1800,6,17,
foster,7,cmte on enrolled bills,,Dec,10,1800,6,17,Dwight
morris,4,cmte on enrolled bills,,Dec,10,1800,6,17,
nicholas,6,cmte on enrolled bills,,Dec,10,1800,6,17,
anderson,2,Cmte on William Smith's nomination,,Dec,10,1800,6,17,
baldwin,1,Cmte on William Smith's nomination,,Dec,10,1800,6,17,
brown,2,Cmte on William Smith's nomination,,Dec,10,1800,6,17,
dayton,1,Cmte on William Smith's nomination,,Dec,10,1800,6,17,
foster,1,Cmte on William Smith's nomination,,Dec,10,1800,6,17,Dwight
gunn,10,Cmte on William Smith's nomination,,Dec,10,1800,6,17,
hillhouse,13,Cmte on William Smith's nomination,,Dec,10,1800,6,17,
langdon,2,Cmte on William Smith's nomination,,Dec,10,1800,6,17,
mason,2,Cmte on William Smith's nomination,,Dec,10,1800,6,17,Stevens
morris,15,Cmte on William Smith's nomination,,Dec,10,1800,6,17,
nicholas,6,Cmte on William Smith's nomination,,Dec,10,1800,6,17,
paine,2,Cmte on William Smith's nomination,,Dec,10,1800,6,17,
schureman,1,Cmte on William Smith's nomination,,Dec,10,1800,6,17,
tracy,2,Cmte on William Smith's nomination,,Dec,10,1800,6,17,
wells,3,Cmte on William Smith's nomination,,Dec,10,1800,6,17,
anderson,1,cmte Robert Hooper's bill,,Dec,17,1800,6,17,
baldwin,5,cmte Robert Hooper's bill,,Dec,17,1800,6,17,
cocke,1,cmte Robert Hooper's bill,,Dec,17,1800,6,17,
foster,11,cmte Robert Hooper's bill,,Dec,17,1800,6,17,Dwight
franklin,1,cmte Robert Hooper's bill,,Dec,17,1800,6,17,
greene,2,cmte Robert Hooper's bill,,Dec,17,1800,6,17,
gunn,2,cmte Robert Hooper's bill,,Dec,17,1800,6,17,
hillhouse,2,cmte Robert Hooper's bill,,Dec,17,1800,6,17,
howard,3,cmte Robert Hooper's bill,,Dec,17,1800,6,17,
langdon,7,cmte Robert Hooper's bill,,Dec,17,1800,6,17,
livermore,3,cmte Robert Hooper's bill,,Dec,17,1800,6,17,
marshall,1,cmte Robert Hooper's bill,,Dec,17,1800,6,17,
mason,4,cmte Robert Hooper's bill,,Dec,17,1800,6,17,Stevens
nicholas,3,cmte Robert Hooper's bill,,Dec,17,1800,6,17,
paine,3,cmte Robert Hooper's bill,,Dec,17,1800,6,17,
schureman,1,cmte Robert Hooper's bill,,Dec,17,1800,6,17,
tracy,6,cmte Robert Hooper's bill,,Dec,17,1800,6,17,
wells,1,cmte Robert Hooper's bill,,Dec,17,1800,6,17,
anderson,11,Cmte on petitions of John Pitchlynn,,Dec,18,1800,6,17,
brown,5,Cmte on petitions of John Pitchlynn,,Dec,18,1800,6,17,
cocke,1,Cmte on petitions of John Pitchlynn,,Dec,18,1800,6,17,
foster,9,Cmte on petitions of John Pitchlynn,,Dec,18,1800,6,17,Dwight
greene,2,Cmte on petitions of John Pitchlynn,,Dec,18,1800,6,17,
hillhouse,4,Cmte on petitions of John Pitchlynn,,Dec,18,1800,6,17,
howard,2,Cmte on petitions of John Pitchlynn,,Dec,18,1800,6,17,
langdon,2,Cmte on petitions of John Pitchlynn,,Dec,18,1800,6,17,
livermore,2,Cmte on petitions of John Pitchlynn,,Dec,18,1800,6,17,
mason,1,Cmte on petitions of John Pitchlynn,,Dec,18,1800,6,17,Stevens
paine,1,Cmte on petitions of John Pitchlynn,,Dec,18,1800,6,17,
schureman,1,Cmte on petitions of John Pitchlynn,,Dec,18,1800,6,17,
tracy,3,Cmte on petitions of John Pitchlynn,,Dec,18,1800,6,17,
wells,1,Cmte on petitions of John Pitchlynn,,Dec,18,1800,6,17,
anderson,14,Cmte on petition of Paul McDermott,,Dec,8,1800,6,18,
baldwin,3,Cmte on petition of Paul McDermott,,Dec,8,1800,6,18,
dayton,3,Cmte on petition of Paul McDermott,,Dec,8,1800,6,18,
foster,1,Cmte on petition of Paul McDermott,,Dec,8,1800,6,18,Theodore
foster,5,Cmte on petition of Paul McDermott,,Dec,8,1800,6,18,Dwight
greene,3,Cmte on petition of Paul McDermott,,Dec,8,1800,6,18,
hillhouse,1,Cmte on petition of Paul McDermott,,Dec,8,1800,6,18,
langdon,3,Cmte on petition of Paul McDermott,,Dec,8,1800,6,18,
livermore,1,Cmte on petition of Paul McDermott,,Dec,8,1800,6,18,
marshall,2,Cmte on petition of Paul McDermott,,Dec,8,1800,6,18,
nicholas,3,Cmte on petition of Paul McDermott,,Dec,8,1800,6,18,
paine,4,Cmte on petition of Paul McDermott,,Dec,8,1800,6,18,
tracy,7,Cmte on petition of Paul McDermott,,Dec,8,1800,6,18,
wells,1,Cmte on petition of Paul McDermott,,Dec,8,1800,6,18,
anderson,1,Cmte on translation of French papers,,Dec,19,1800,6,18,
baldwin,1,Cmte on translation of French papers,,Dec,19,1800,6,18,
foster,6,Cmte on translation of French papers,,Dec,19,1800,6,18,Theodore
foster,3,Cmte on translation of French papers,,Dec,19,1800,6,18,Dwight
greene,1,Cmte on translation of French papers,,Dec,19,1800,6,18,
langdon,5,Cmte on translation of French papers,,Dec,19,1800,6,18,
livermore,2,Cmte on translation of French papers,,Dec,19,1800,6,18,
mason,5,Cmte on translation of French papers,,Dec,19,1800,6,18,Jonathan
morris,15,Cmte on translation of French papers,,Dec,19,1800,6,18,
nicholas,4,Cmte on translation of French papers,,Dec,19,1800,6,18,
tracy,10,Cmte on translation of French papers,,Dec,19,1800,6,18,
wells,1,Cmte on translation of French papers,,Dec,19,1800,6,18,
anderson,2,Cmte on nomination of A St Clair,,Dec,30,1800,6,18,
baldwin,2,Cmte on nomination of A St Clair,,Dec,30,1800,6,18,
bloodworth,1,Cmte on nomination of A St Clair,,Dec,30,1800,6,18,
brown,8,Cmte on nomination of A St Clair,,Dec,30,1800,6,18,
chipman,1,Cmte on nomination of A St Clair,,Dec,30,1800,6,18,
dayton,4,Cmte on nomination of A St Clair,,Dec,30,1800,6,18,
franklin,1,Cmte on nomination of A St Clair,,Dec,30,1800,6,18,
hillhouse,2,Cmte on nomination of A St Clair,,Dec,30,1800,6,18,
langdon,2,Cmte on nomination of A St Clair,,Dec,30,1800,6,18,
latimer,3,Cmte on nomination of A St Clair,,Dec,30,1800,6,18,
livermore,14,Cmte on nomination of A St Clair,,Dec,30,1800,6,18,
mason,3,Cmte on nomination of A St Clair,,Dec,30,1800,6,18,Stevens
mason,1,Cmte on nomination of A St Clair,,Dec,30,1800,6,18,Jonathan
morris,3,Cmte on nomination of A St Clair,,Dec,30,1800,6,18,
paine,6,Cmte on nomination of A St Clair,,Dec,30,1800,6,18,
schureman,2,Cmte on nomination of A St Clair,,Dec,30,1800,6,18,
tracy,1,Cmte on nomination of A St Clair,,Dec,30,1800,6,18,
anderson,1,cmte on GW's Mausoluem,,Jan,6,1801,6,18,
baldwin,2,cmte on GW's Mausoluem,,Jan,6,1801,6,18,
bloodworth,1,cmte on GW's Mausoluem,,Jan,6,1801,6,18,
brown,1,cmte on GW's Mausoluem,,Jan,6,1801,6,18,
cocke,1,cmte on GW's Mausoluem,,Jan,6,1801,6,18,
dayton,2,cmte on GW's Mausoluem,,Jan,6,1801,6,18,
foster,7,cmte on GW's Mausoluem,,Jan,6,1801,6,18,Theodore
foster,8,cmte on GW's Mausoluem,,Jan,6,1801,6,18,Dwight
hillhouse,2,cmte on GW's Mausoluem,,Jan,6,1801,6,18,
hindman,1,cmte on GW's Mausoluem,,Jan,6,1801,6,18,
howard,5,cmte on GW's Mausoluem,,Jan,6,1801,6,18,
langdon,2,cmte on GW's Mausoluem,,Jan,6,1801,6,18,
livermore,1,cmte on GW's Mausoluem,,Jan,6,1801,6,18,
mason,1,cmte on GW's Mausoluem,,Jan,6,1801,6,18,Jonathan
morris,3,cmte on GW's Mausoluem,,Jan,6,1801,6,18,
nicholas,9,cmte on GW's Mausoluem,,Jan,6,1801,6,18,
schureman,1,cmte on GW's Mausoluem,,Jan,6,1801,6,18,
tracy,8,cmte on GW's Mausoluem,,Jan,6,1801,6,18,
armstrong,6,Cmte on report from ratification and communication with France,,Jan,15,1801,6,18,
baldwin,3,Cmte on report from ratification and communication with France,,Jan,15,1801,6,18,
brown,3,Cmte on report from ratification and communication with France,,Jan,15,1801,6,18,
dayton,7,Cmte on report from ratification and communication with France,,Jan,15,1801,6,18,
foster,1,Cmte on report from ratification and communication with France,,Jan,15,1801,6,18,Theodore
foster,2,Cmte on report from ratification and communication with France,,Jan,15,1801,6,18,Dwight
greene,1,Cmte on report from ratification and communication with France,,Jan,15,1801,6,18,
hillhouse,2,Cmte on report from ratification and communication with France,,Jan,15,1801,6,18,
howard,2,Cmte on report from ratification and communication with France,,Jan,15,1801,6,18,
langdon,1,Cmte on report from ratification and communication with France,,Jan,15,1801,6,18,
latimer,1,Cmte on report from ratification and communication with France,,Jan,15,1801,6,18,
livermore,1,Cmte on report from ratification and communication with France,,Jan,15,1801,6,18,
marshall,2,Cmte on report from ratification and communication with France,,Jan,15,1801,6,18,
mason,4,Cmte on report from ratification and communication with France,,Jan,15,1801,6,18,Jonathan
morris,14,Cmte on report from ratification and communication with France,,Jan,15,1801,6,18,
nicholas,9,Cmte on report from ratification and communication with France,,Jan,15,1801,6,18,
paine,1,Cmte on report from ratification and communication with France,,Jan,15,1801,6,18,
read,3,Cmte on report from ratification and communication with France,,Jan,15,1801,6,18,
ross,4,Cmte on report from ratification and communication with France,,Jan,15,1801,6,18,
tracy,6,Cmte on report from ratification and communication with France,,Jan,15,1801,6,18,
wells,3,Cmte on report from ratification and communication with France,,Jan,15,1801,6,18,
anderson,1,Cmte on bill for erecting lighthouses on Cape Page,,Jan,22,1801,6,18,
armstrong,1,Cmte on bill for erecting lighthouses on Cape Page,,Jan,22,1801,6,18,
baldwin,4,Cmte on bill for erecting lighthouses on Cape Page,,Jan,22,1801,6,18,
bingham,1,Cmte on bill for erecting lighthouses on Cape Page,,Jan,22,1801,6,18,
brown,1,Cmte on bill for erecting lighthouses on Cape Page,,Jan,22,1801,6,18,
chipman,1,Cmte on bill for erecting lighthouses on Cape Page,,Jan,22,1801,6,18,
dayton,1,Cmte on bill for erecting lighthouses on Cape Page,,Jan,22,1801,6,18,
foster,2,Cmte on bill for erecting lighthouses on Cape Page,,Jan,22,1801,6,18,Theodore
foster,19,Cmte on bill for erecting lighthouses on Cape Page,,Jan,22,1801,6,18,Dwight
franklin,1,Cmte on bill for erecting lighthouses on Cape Page,,Jan,22,1801,6,18,
greene,4,Cmte on bill for erecting lighthouses on Cape Page,,Jan,22,1801,6,18,
hillhouse,3,Cmte on bill for erecting lighthouses on Cape Page,,Jan,22,1801,6,18,
hindman,1,Cmte on bill for erecting lighthouses on Cape Page,,Jan,22,1801,6,18,
langdon,9,Cmte on bill for erecting lighthouses on Cape Page,,Jan,22,1801,6,18,
livermore,1,Cmte on bill for erecting lighthouses on Cape Page,,Jan,22,1801,6,18,
mason,3,Cmte on bill for erecting lighthouses on Cape Page,,Jan,22,1801,6,18,Jonathan
nicholas,2,Cmte on bill for erecting lighthouses on Cape Page,,Jan,22,1801,6,18,
read,2,Cmte on bill for erecting lighthouses on Cape Page,,Jan,22,1801,6,18,
schureman,4,Cmte on bill for erecting lighthouses on Cape Page,,Jan,22,1801,6,18,
tracy,4,Cmte on bill for erecting lighthouses on Cape Page,,Jan,22,1801,6,18,
anderson,10,Cmte on bill organizing courts of US,,Jan,22,1801,6,18,
armstrong,9,Cmte on bill organizing courts of US,,Jan,22,1801,6,18,
bingham,1,Cmte on bill organizing courts of US,,Jan,22,1801,6,18,
brown,1,Cmte on bill organizing courts of US,,Jan,22,1801,6,18,
chipman,13,Cmte on bill organizing courts of US,,Jan,22,1801,6,18,
dayton,3,Cmte on bill organizing courts of US,,Jan,22,1801,6,18,
foster,11,Cmte on bill organizing courts of US,,Jan,22,1801,6,18,Theodore
greene,1,Cmte on bill organizing courts of US,,Jan,22,1801,6,18,
hillhouse,23,Cmte on bill organizing courts of US,,Jan,22,1801,6,18,
langdon,1,Cmte on bill organizing courts of US,,Jan,22,1801,6,18,
livermore,9,Cmte on bill organizing courts of US,,Jan,22,1801,6,18,
marshall,2,Cmte on bill organizing courts of US,,Jan,22,1801,6,18,
mason,13,Cmte on bill organizing courts of US,,Jan,22,1801,6,18,Jonathan
morris,1,Cmte on bill organizing courts of US,,Jan,22,1801,6,18,
nicholas,3,Cmte on bill organizing courts of US,,Jan,22,1801,6,18,
read,19,Cmte on bill organizing courts of US,,Jan,22,1801,6,18,
ross,18,Cmte on bill organizing courts of US,,Jan,22,1801,6,18,
schureman,2,Cmte on bill organizing courts of US,,Jan,22,1801,6,18,
tracy,2,Cmte on bill organizing courts of US,,Jan,22,1801,6,18,
wells,1,Cmte on bill organizing courts of US,,Jan,22,1801,6,18,
anderson,1,Cmte on bill relief of Solomon Boston,,Jan,22,1801,6,18,
armstrong,1,Cmte on bill relief of Solomon Boston,,Jan,22,1801,6,18,
baldwin,1,Cmte on bill relief of Solomon Boston,,Jan,22,1801,6,18,
bingham,2,Cmte on bill relief of Solomon Boston,,Jan,22,1801,6,18,
brown,2,Cmte on bill relief of Solomon Boston,,Jan,22,1801,6,18,
chipman,1,Cmte on bill relief of Solomon Boston,,Jan,22,1801,6,18,
cocke,1,Cmte on bill relief of Solomon Boston,,Jan,22,1801,6,18,
dayton,1,Cmte on bill relief of Solomon Boston,,Jan,22,1801,6,18,
franklin,1,Cmte on bill relief of Solomon Boston,,Jan,22,1801,6,18,
greene,1,Cmte on bill relief of Solomon Boston,,Jan,22,1801,6,18,
hillhouse,2,Cmte on bill relief of Solomon Boston,,Jan,22,1801,6,18,
howard,6,Cmte on bill relief of Solomon Boston,,Jan,22,1801,6,18,
langdon,2,Cmte on bill relief of Solomon Boston,,Jan,22,1801,6,18,
latimer,4,Cmte on bill relief of Solomon Boston,,Jan,22,1801,6,18,
livermore,3,Cmte on bill relief of Solomon Boston,,Jan,22,1801,6,18,
mason,2,Cmte on bill relief of Solomon Boston,,Jan,22,1801,6,18,Stevens
nicholas,3,Cmte on bill relief of Solomon Boston,,Jan,22,1801,6,18,
paine,4,Cmte on bill relief of Solomon Boston,,Jan,22,1801,6,18,
read,1,Cmte on bill relief of Solomon Boston,,Jan,22,1801,6,18,
ross,4,Cmte on bill relief of Solomon Boston,,Jan,22,1801,6,18,
schureman,4,Cmte on bill relief of Solomon Boston,,Jan,22,1801,6,18,
tracy,3,Cmte on bill relief of Solomon Boston,,Jan,22,1801,6,18,
wells,14,Cmte on bill relief of Solomon Boston,,Jan,22,1801,6,18,
armstrong,4,cmte on bill duties on wine spirits and sugar,,Jan,22,1801,6,18,
baldwin,8,cmte on bill duties on wine spirits and sugar,,Jan,22,1801,6,18,
bingham,2,cmte on bill duties on wine spirits and sugar,,Jan,22,1801,6,18,
brown,3,cmte on bill duties on wine spirits and sugar,,Jan,22,1801,6,18,
chipman,2,cmte on bill duties on wine spirits and sugar,,Jan,22,1801,6,18,
cocke,2,cmte on bill duties on wine spirits and sugar,,Jan,22,1801,6,18,
dayton,12,cmte on bill duties on wine spirits and sugar,,Jan,22,1801,6,18,
foster,1,cmte on bill duties on wine spirits and sugar,,Jan,22,1801,6,18,Theodore
greene,2,cmte on bill duties on wine spirits and sugar,,Jan,22,1801,6,18,
hillhouse,1,cmte on bill duties on wine spirits and sugar,,Jan,22,1801,6,18,
langdon,3,cmte on bill duties on wine spirits and sugar,,Jan,22,1801,6,18,
latimer,1,cmte on bill duties on wine spirits and sugar,,Jan,22,1801,6,18,
livermore,3,cmte on bill duties on wine spirits and sugar,,Jan,22,1801,6,18,
marshall,1,cmte on bill duties on wine spirits and sugar,,Jan,22,1801,6,18,
mason,1,cmte on bill duties on wine spirits and sugar,,Jan,22,1801,6,18,Stevens
mason,4,cmte on bill duties on wine spirits and sugar,,Jan,22,1801,6,18,Jonathan
morris,3,cmte on bill duties on wine spirits and sugar,,Jan,22,1801,6,18,
nicholas,7,cmte on bill duties on wine spirits and sugar,,Jan,22,1801,6,18,
paine,2,cmte on bill duties on wine spirits and sugar,,Jan,22,1801,6,18,
read,2,cmte on bill duties on wine spirits and sugar,,Jan,22,1801,6,18,
ross,5,cmte on bill duties on wine spirits and sugar,,Jan,22,1801,6,18,
schureman,1,cmte on bill duties on wine spirits and sugar,,Jan,22,1801,6,18,
